State_Tribe_Territory,County_Name,FIPS_State,FIPS_County,date,order_code,Face_Masks_Required_in_Public,Source_of_Action,URL,Citation
MO,Nodaway County,29,147,10/15/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,10/16/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,10/17/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,10/18/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,10/19/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,10/20/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,10/21/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,10/22/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,10/23/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,10/24/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,10/25/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,10/26/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,10/27/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,10/28/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,10/29/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,10/30/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,10/31/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,11/1/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,11/2/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,11/3/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,11/4/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,11/5/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,11/6/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,11/7/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,11/8/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,11/9/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,11/10/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,11/11/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,11/12/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,11/13/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,11/14/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,11/15/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,11/16/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,11/17/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,11/18/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,11/19/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,11/20/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,11/21/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,11/22/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,11/23/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,11/24/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,11/25/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,11/26/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,11/27/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,11/28/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,11/29/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,11/30/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,12/1/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,12/2/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,12/3/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,12/4/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,12/5/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,12/6/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,12/7/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,12/8/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,12/9/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,12/10/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,12/11/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,12/12/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,12/13/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,12/14/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,12/15/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,12/16/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,12/17/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,12/18/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,12/19/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,12/20/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,12/21/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,12/22/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,12/23/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,12/24/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,12/25/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,12/26/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,12/27/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,12/28/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,12/29/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,12/30/20,2,NA,NA,NA,NA
MO,Nodaway County,29,147,12/31/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,4/10/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,4/11/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,4/12/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,4/13/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,4/14/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,4/15/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,4/16/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,4/17/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,4/18/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,4/19/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,4/20/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,4/21/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,4/22/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,4/23/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,4/24/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,4/25/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,4/26/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,4/27/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,4/28/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,4/29/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,4/30/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,5/1/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,5/2/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,5/3/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,5/4/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,5/5/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,5/6/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,5/7/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,5/8/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,5/9/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,5/10/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,5/11/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,5/12/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,5/13/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,5/14/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,5/15/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,5/16/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,5/17/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,5/18/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,5/19/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,5/20/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,5/21/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,5/22/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,5/23/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,5/24/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,5/25/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,5/26/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,5/27/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,5/28/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,5/29/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,5/30/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,5/31/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,6/1/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,6/2/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,6/3/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,6/4/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,6/5/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,6/6/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,6/7/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,6/8/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,6/9/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,6/10/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,6/11/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,6/12/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,6/13/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,6/14/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,6/15/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,6/16/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,6/17/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,6/18/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,6/19/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,6/20/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,6/21/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,6/22/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,6/23/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,6/24/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,6/25/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,6/26/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,6/27/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,6/28/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,6/29/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,6/30/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,7/1/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,7/2/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,7/3/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,7/4/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,7/5/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,7/6/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,7/7/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,7/8/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,7/9/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,7/10/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,7/11/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,7/12/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,7/13/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,7/14/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,7/15/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,7/16/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,7/17/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,7/18/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,7/19/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,7/20/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,7/21/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,7/22/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,7/23/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,7/24/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,7/25/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,7/26/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,7/27/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,7/28/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,7/29/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,7/30/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,7/31/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,8/1/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,8/2/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,8/3/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,8/4/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,8/5/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,8/6/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,8/7/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,8/8/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,8/9/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,8/10/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,8/11/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,8/12/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,8/13/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,8/14/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,8/15/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,8/16/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,8/17/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,8/18/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,8/19/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,8/20/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,8/21/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,8/22/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,8/23/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,8/24/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,8/25/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,8/26/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,8/27/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,8/28/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,8/29/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,8/30/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,8/31/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,9/1/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,9/2/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,9/3/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,9/4/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,9/5/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,9/6/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,9/7/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,9/8/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,9/9/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,9/10/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,9/11/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,9/12/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,9/13/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,9/14/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,9/15/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,9/16/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,9/17/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,9/18/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,9/19/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,9/20/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,9/21/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,9/22/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,9/23/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,9/24/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,9/25/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,9/26/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,9/27/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,9/28/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,9/29/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,9/30/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,10/1/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,10/2/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,10/3/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,10/4/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,10/5/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,10/6/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,10/7/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,10/8/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,10/9/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,10/10/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,10/11/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,10/12/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,10/13/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,10/14/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,10/15/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,10/16/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,10/17/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,10/18/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,10/19/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,10/20/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,10/21/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,10/22/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,10/23/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,10/24/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,10/25/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,10/26/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,10/27/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,10/28/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,10/29/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,10/30/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,10/31/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,11/1/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,11/2/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,11/3/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,11/4/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,11/5/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,11/6/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,11/7/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,11/8/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,11/9/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,11/10/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,11/11/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,11/12/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,11/13/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,11/14/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,11/15/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,11/16/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,11/17/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,11/18/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,11/19/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,11/20/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,11/21/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,11/22/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,11/23/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,11/24/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,11/25/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,11/26/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,11/27/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,11/28/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,11/29/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,11/30/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,12/1/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,12/2/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,12/3/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,12/4/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,12/5/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,12/6/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,12/7/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,12/8/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,12/9/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,12/10/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,12/11/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,12/12/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,12/13/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,12/14/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,12/15/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,12/16/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,12/17/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,12/18/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,12/19/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,12/20/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,12/21/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,12/22/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,12/23/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,12/24/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,12/25/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,12/26/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,12/27/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,12/28/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,12/29/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,12/30/20,2,NA,NA,NA,NA
MO,Oregon County,29,149,12/31/20,2,NA,NA,NA,NA
MO,Osage County,29,151,4/10/20,2,NA,NA,NA,NA
MO,Osage County,29,151,4/11/20,2,NA,NA,NA,NA
MO,Osage County,29,151,4/12/20,2,NA,NA,NA,NA
MO,Osage County,29,151,4/13/20,2,NA,NA,NA,NA
MO,Osage County,29,151,4/14/20,2,NA,NA,NA,NA
MO,Osage County,29,151,4/15/20,2,NA,NA,NA,NA
MO,Osage County,29,151,4/16/20,2,NA,NA,NA,NA
MO,Osage County,29,151,4/17/20,2,NA,NA,NA,NA
MO,Osage County,29,151,4/18/20,2,NA,NA,NA,NA
MO,Osage County,29,151,4/19/20,2,NA,NA,NA,NA
MO,Osage County,29,151,4/20/20,2,NA,NA,NA,NA
MO,Osage County,29,151,4/21/20,2,NA,NA,NA,NA
MO,Osage County,29,151,4/22/20,2,NA,NA,NA,NA
MO,Osage County,29,151,4/23/20,2,NA,NA,NA,NA
MO,Osage County,29,151,4/24/20,2,NA,NA,NA,NA
MO,Osage County,29,151,4/25/20,2,NA,NA,NA,NA
MO,Osage County,29,151,4/26/20,2,NA,NA,NA,NA
MO,Osage County,29,151,4/27/20,2,NA,NA,NA,NA
MO,Osage County,29,151,4/28/20,2,NA,NA,NA,NA
MO,Osage County,29,151,4/29/20,2,NA,NA,NA,NA
MO,Osage County,29,151,4/30/20,2,NA,NA,NA,NA
MO,Osage County,29,151,5/1/20,2,NA,NA,NA,NA
MO,Osage County,29,151,5/2/20,2,NA,NA,NA,NA
MO,Osage County,29,151,5/3/20,2,NA,NA,NA,NA
MO,Osage County,29,151,5/4/20,2,NA,NA,NA,NA
MO,Osage County,29,151,5/5/20,2,NA,NA,NA,NA
MO,Osage County,29,151,5/6/20,2,NA,NA,NA,NA
MO,Osage County,29,151,5/7/20,2,NA,NA,NA,NA
MO,Osage County,29,151,5/8/20,2,NA,NA,NA,NA
MO,Osage County,29,151,5/9/20,2,NA,NA,NA,NA
MO,Osage County,29,151,5/10/20,2,NA,NA,NA,NA
MO,Osage County,29,151,5/11/20,2,NA,NA,NA,NA
MO,Osage County,29,151,5/12/20,2,NA,NA,NA,NA
MO,Osage County,29,151,5/13/20,2,NA,NA,NA,NA
MO,Osage County,29,151,5/14/20,2,NA,NA,NA,NA
MO,Osage County,29,151,5/15/20,2,NA,NA,NA,NA
MO,Osage County,29,151,5/16/20,2,NA,NA,NA,NA
MO,Osage County,29,151,5/17/20,2,NA,NA,NA,NA
MO,Osage County,29,151,5/18/20,2,NA,NA,NA,NA
MO,Osage County,29,151,5/19/20,2,NA,NA,NA,NA
MO,Osage County,29,151,5/20/20,2,NA,NA,NA,NA
MO,Osage County,29,151,5/21/20,2,NA,NA,NA,NA
MO,Osage County,29,151,5/22/20,2,NA,NA,NA,NA
MO,Osage County,29,151,5/23/20,2,NA,NA,NA,NA
MO,Osage County,29,151,5/24/20,2,NA,NA,NA,NA
MO,Osage County,29,151,5/25/20,2,NA,NA,NA,NA
MO,Osage County,29,151,5/26/20,2,NA,NA,NA,NA
MO,Osage County,29,151,5/27/20,2,NA,NA,NA,NA
MO,Osage County,29,151,5/28/20,2,NA,NA,NA,NA
MO,Osage County,29,151,5/29/20,2,NA,NA,NA,NA
MO,Osage County,29,151,5/30/20,2,NA,NA,NA,NA
MO,Osage County,29,151,5/31/20,2,NA,NA,NA,NA
MO,Osage County,29,151,6/1/20,2,NA,NA,NA,NA
MO,Osage County,29,151,6/2/20,2,NA,NA,NA,NA
MO,Osage County,29,151,6/3/20,2,NA,NA,NA,NA
MO,Osage County,29,151,6/4/20,2,NA,NA,NA,NA
MO,Osage County,29,151,6/5/20,2,NA,NA,NA,NA
MO,Osage County,29,151,6/6/20,2,NA,NA,NA,NA
MO,Osage County,29,151,6/7/20,2,NA,NA,NA,NA
MO,Osage County,29,151,6/8/20,2,NA,NA,NA,NA
MO,Osage County,29,151,6/9/20,2,NA,NA,NA,NA
MO,Osage County,29,151,6/10/20,2,NA,NA,NA,NA
MO,Osage County,29,151,6/11/20,2,NA,NA,NA,NA
MO,Osage County,29,151,6/12/20,2,NA,NA,NA,NA
MO,Osage County,29,151,6/13/20,2,NA,NA,NA,NA
MO,Osage County,29,151,6/14/20,2,NA,NA,NA,NA
MO,Osage County,29,151,6/15/20,2,NA,NA,NA,NA
MO,Osage County,29,151,6/16/20,2,NA,NA,NA,NA
MO,Osage County,29,151,6/17/20,2,NA,NA,NA,NA
MO,Osage County,29,151,6/18/20,2,NA,NA,NA,NA
MO,Osage County,29,151,6/19/20,2,NA,NA,NA,NA
MO,Osage County,29,151,6/20/20,2,NA,NA,NA,NA
MO,Osage County,29,151,6/21/20,2,NA,NA,NA,NA
MO,Osage County,29,151,6/22/20,2,NA,NA,NA,NA
MO,Osage County,29,151,6/23/20,2,NA,NA,NA,NA
MO,Osage County,29,151,6/24/20,2,NA,NA,NA,NA
MO,Osage County,29,151,6/25/20,2,NA,NA,NA,NA
MO,Osage County,29,151,6/26/20,2,NA,NA,NA,NA
